Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                1.70    0.00 3251200000/3289600512     min_image_distance(System const&, int, int, double&, double&) [3]
[4]      8.7    1.72    0.00 3289600512         std::vector<double, std::allocator<double> >::operator[](unsigned long) const [4]
-----------------------------------------------
                0.00    0.43       1/1           main [1]
[5]      2.2    0.00    0.43       1         init_velocities(System&, double, double) [5]
                0.43    0.00     256/256         double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [6]
                0.00    0.00       1/50001       scale_velocities(System&, double, double) [20]
                0.00    0.00     768/140922920     std::vector<double, std::allocator<double> >::operator[](unsigned long) [22]
                0.00    0.00       1/1           std::normal_distribution<double>::normal_distribution(double, double) [162]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine<double const, void>(double const&) [164]
-----------------------------------------------
                0.43    0.00     256/256         init_velocities(System&, double, double) [5]
[6]      2.2    0.43    0.00     256         double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [6]
                0.00    0.00     256/256         double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<double>::param_type const&) [102]
-----------------------------------------------
                0.00    0.23       1/1           main [1]
[7]      1.2    0.00    0.23       1         setup_atoms(System&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, double, double, double) [7]
                0.00    0.23       6/6           std::vector<double, std::allocator<double> >::resize(unsigned long) [9]
                0.00    0.00    1046/140922920     std::vector<double, std::allocator<double> >::operator[](unsigned long) [22]
                0.00    0.00       1/1           bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [167]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_integer<int>::__value, double>::__type std::sqrt<int>(int) [166]
-----------------------------------------------
                0.00    0.23       6/6           std::vector<double, std::allocator<double> >::resize(unsigned long) [9]
[8]      1.2    0.00    0.23       6         std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [8]
                0.00    0.23       6/6           double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [16]
                0.00    0.00       6/100006      double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [25]
                0.00    0.00      18/300027      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [47]
                0.00    0.00      12/24          std::vector<double, std::allocator<double> >::max_size() const [106]
                0.00    0.00       6/300042      std::vector<double, std::allocator<double> >::size() const [46]
                0.00    0.00       6/6           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [150]
                0.00    0.00       6/100007      std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [68]
                0.00    0.00       6/100014      void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [61]
                0.00    0.00       6/100014      std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [59]
-----------------------------------------------
                0.00    0.23       6/6           setup_atoms(System&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, double, double, double) [7]
[9]      1.2    0.00    0.23       6         std::vector<double, std::allocator<double> >::resize(unsigned long) [9]
                0.00    0.23       6/6           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [8]
                0.00    0.00      12/300042      std::vector<double, std::allocator<double> >::size() const [46]
-----------------------------------------------
                0.23    0.00       6/6           double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [12]
[10]     1.2    0.23    0.00       6         double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [10]
-----------------------------------------------
                0.00    0.23       6/6           double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [14]
[11]     1.2    0.00    0.23       6         double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [11]
                0.00    0.23       6/6           double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [17]
-----------------------------------------------
                0.00    0.23       6/6           double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [13]
[12]     1.2    0.00    0.23       6         double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [12]
                0.23    0.00       6/6           double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [10]
-----------------------------------------------
                0.00    0.23       6/6           double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [17]
[13]     1.2    0.00    0.23       6         double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [13]
                0.00    0.23       6/6           double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [12]
                0.00    0.00      18/200025      double* std::__niter_base<double*>(double*) [49]
-----------------------------------------------
                0.00    0.23       6/6           double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [15]
[14]     1.2    0.00    0.23       6         double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [14]
                0.00    0.23       6/6           double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [11]
-----------------------------------------------
                0.00    0.23       6/6           double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [16]
[15]     1.2    0.00    0.23       6         double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [15]
                0.00    0.23       6/6           double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [14]
-----------------------------------------------
                0.00    0.23       6/6           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [8]
[16]     1.2    0.00    0.23       6         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [16]
                0.00    0.23       6/6           double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [15]
                0.00    0.00      12/12          std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [140]
-----------------------------------------------
                0.00    0.23       6/6           double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [11]
[17]     1.2    0.00    0.23       6         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [17]
                0.00    0.23       6/6           double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [13]
                0.00    0.00      12/12          decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [138]
-----------------------------------------------
                0.12    0.04   50000/50000       main [1]
[18]     0.8    0.12    0.04   50000         move(System&, double) [18]
                0.04    0.00 89601018/140922920     std::vector<double, std::allocator<double> >::operator[](unsigned long) [22]
-----------------------------------------------
                0.12    0.03   50000/50000       main [1]
[19]     0.7    0.12    0.03   50000         update_velocities(System&, std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&, double) [19]
                0.02    0.00 38400000/140922920     std::vector<double, std::allocator<double> >::operator[](unsigned long) [22]
                0.01    0.00 12800000/3289600512     std::vector<double, std::allocator<double> >::operator[](unsigned long) const [4]
-----------------------------------------------
                0.00    0.00       1/50001       init_velocities(System&, double, double) [5]
                0.04    0.09   50000/50001       main [1]
[20]     0.7    0.04    0.09   50001         scale_velocities(System&, double, double) [20]
                0.08    0.01   50001/50001       current_temp(System const&, double) [21]
                0.01    0.00 12800256/140922920     std::vector<double, std::allocator<double> >::operator[](unsigned long) [22]
-----------------------------------------------
                0.08    0.01   50001/50001       scale_velocities(System&, double, double) [20]
[21]     0.4    0.08    0.01   50001         current_temp(System const&, double) [21]
                0.01    0.00 25600512/3289600512     std::vector<double, std::allocator<double> >::operator[](unsigned long) const [4]
-----------------------------------------------
                0.00    0.00      20/140922920     main [1]
                0.00    0.00     768/140922920     init_velocities(System&, double, double) [5]
                0.00    0.00    1046/140922920     setup_atoms(System&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, double, double, double) [7]
                0.00    0.00  119812/140922920     compute_forces(System const&, double, double, double, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&) [2]
                0.01    0.00 12800256/140922920     scale_velocities(System&, double, double) [20]
                0.02    0.00 38400000/140922920     update_velocities(System&, std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&, double) [19]
                0.04    0.00 89601018/140922920     move(System&, double) [18]
[22]     0.4    0.07    0.00 140922920         std::vector<double, std::allocator<double> >::operator[](unsigned long) [22]
-----------------------------------------------
                0.03    0.00  200007/200007      double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [24]
[23]     0.2    0.03    0.00  200007         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [23]
-----------------------------------------------
                0.00    0.00       1/200007      double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [35]
                0.00    0.02  100000/200007      std::vector<double, std::allocator<double> >::_M_fill_assign(unsigned long, double const&) [26]
                0.00    0.02  100006/200007      double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [30]
[24]     0.2    0.00    0.03  200007         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [24]
                0.03    0.00  200007/200007      __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [23]
                0.00    0.00  200007/200025      double* std::__niter_base<double*>(double*) [49]
-----------------------------------------------
                0.00    0.00       6/100006      std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [8]
                0.01    0.02  100000/100006      std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [28]
[25]     0.1    0.01    0.02  100006         double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [25]
                0.00    0.02  100006/100006      double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [31]
-----------------------------------------------
                0.00    0.02  100000/100000      std::vector<double, std::allocator<double> >::assign(unsigned long, double const&) [27]
[26]     0.1    0.00    0.02  100000         std::vector<double, std::allocator<double> >::_M_fill_assign(unsigned long, double const&) [26]
                0.00    0.02  100000/200007      double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [24]
                0.01    0.00  100000/100000      std::vector<double, std::allocator<double> >::_M_erase_at_end(double*) [33]
                0.00    0.00  100000/200000      std::vector<double, std::allocator<double> >::capacity() const [54]
                0.00    0.00  100000/300042      std::vector<double, std::allocator<double> >::size() const [46]
-----------------------------------------------
                0.00    0.02  100000/100000      compute_forces(System const&, double, double, double, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&) [2]
[27]     0.1    0.00    0.02  100000         std::vector<double, std::allocator<double> >::assign(unsigned long, double const&) [27]
                0.00    0.02  100000/100000      std::vector<double, std::allocator<double> >::_M_fill_assign(unsigned long, double const&) [26]
-----------------------------------------------
                0.00    0.02  100000/100000      std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [29]
[28]     0.1    0.00    0.02  100000         std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [28]
                0.01    0.02  100000/100006      double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [25]
                0.00    0.00  100000/300027      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [47]
-----------------------------------------------
                0.00    0.02  100000/100000      main [1]
[29]     0.1    0.00    0.02  100000         std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [29]
                0.00    0.02  100000/100000      std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [28]
                0.00    0.00  100000/100001      std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [75]
-----------------------------------------------
                0.00    0.02  100006/100006      double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [31]
[30]     0.1    0.00    0.02  100006         double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [30]
                0.00    0.02  100006/200007      double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [24]
-----------------------------------------------
                0.00    0.02  100006/100006      double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [25]
[31]     0.1    0.00    0.02  100006         double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [31]
                0.00    0.02  100006/100006      double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [30]
-----------------------------------------------
                0.00    0.00       7/100008      System::~System() [34]
                0.01    0.00  100001/100008      main [1]
[32]     0.1    0.01    0.00  100008         std::vector<double, std::allocator<double> >::~vector() [32]
                0.00    0.00  100008/300027      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [47]
                0.00    0.00  100008/100014      void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [61]
                0.00    0.00  100008/100008      std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [65]
-----------------------------------------------
                0.01    0.00  100000/100000      std::vector<double, std::allocator<double> >::_M_fill_assign(unsigned long, double const&) [26]
[33]     0.0    0.01    0.00  100000         std::vector<double, std::allocator<double> >::_M_erase_at_end(double*) [33]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[34]     0.0    0.00    0.00       1         System::~System() [34]
                0.00    0.00       7/100008      std::vector<double, std::allocator<double> >::~vector() [32]
-----------------------------------------------
                0.00    0.00       1/1           double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [38]
[35]     0.0    0.00    0.00       1         double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [35]
                0.00    0.00       1/200007      double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [24]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [37]
[36]     0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [36]
                0.00    0.00       1/1           double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [39]
                0.00    0.00       1/300027      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [47]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[37]     0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [37]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [36]
                0.00    0.00       1/100001      std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [75]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [39]
[38]     0.0    0.00    0.00       1         double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [38]
                0.00    0.00       1/1           double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [35]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [36]
[39]     0.0    0.00    0.00       1         double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [39]
                0.00    0.00       1/1           double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [38]
-----------------------------------------------
                0.00    0.00       6/300042      std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [8]
                0.00    0.00      12/300042      std::vector<double, std::allocator<double> >::resize(unsigned long) [9]
                0.00    0.00      24/300042      std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [150]
                0.00    0.00  100000/300042      std::vector<double, std::allocator<double> >::_M_fill_assign(unsigned long, double const&) [26]
                0.00    0.00  200000/300042      std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [84]
[46]     0.0    0.00    0.00  300042         std::vector<double, std::allocator<double> >::size() const [46]
-----------------------------------------------
                0.00    0.00       1/300027      std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [36]
                0.00    0.00      18/300027      std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [8]
                0.00    0.00  100000/300027      std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [84]
                0.00    0.00  100000/300027      std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [28]
                0.00    0.00  100008/300027      std::vector<double, std::allocator<double> >::~vector() [32]
[47]     0.0    0.00    0.00  300027         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [47]
-----------------------------------------------
                0.00    0.00  100000/300000      std::vector<double, std::allocator<double> >::begin() [83]
                0.00    0.00  100000/300000      std::vector<double, std::allocator<double> >::end() [82]
                0.00    0.00  100000/300000      __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [87]
[48]     0.0    0.00    0.00  300000         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [48]
-----------------------------------------------
                0.00    0.00      18/200025      double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [13]
                0.00    0.00  200007/200025      double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [24]
[49]     0.0    0.00    0.00  200025         double* std::__niter_base<double*>(double*) [49]
-----------------------------------------------
                0.00    0.00  200009/200009      std::allocator<double>::~allocator() [51]
[50]     0.0    0.00    0.00  200009         __gnu_cxx::new_allocator<double>::~new_allocator() [50]
-----------------------------------------------
                0.00    0.00  100001/200009      main [1]
                0.00    0.00  100008/200009      std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [64]
[51]     0.0    0.00    0.00  200009         std::allocator<double>::~allocator() [51]
                0.00    0.00  200009/200009      __gnu_cxx::new_allocator<double>::~new_allocator() [50]
-----------------------------------------------
                0.00    0.00  100000/200000      std::vector<double, std::allocator<double> >::begin() const [79]
                0.00    0.00  100000/200000      std::vector<double, std::allocator<double> >::end() const [78]
[52]     0.0    0.00    0.00  200000         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [52]
-----------------------------------------------
                0.00    0.00  200000/200000      double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [56]
[53]     0.0    0.00    0.00  200000         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [53]
-----------------------------------------------
                0.00    0.00  100000/200000      std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [84]
                0.00    0.00  100000/200000      std::vector<double, std::allocator<double> >::_M_fill_assign(unsigned long, double const&) [26]
[54]     0.0    0.00    0.00  200000         std::vector<double, std::allocator<double> >::capacity() const [54]
-----------------------------------------------
                0.00    0.00  200000/200000      __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [88]
[55]     0.0    0.00    0.00  200000         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [55]
-----------------------------------------------
                0.00    0.00  200000/200000      __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [87]
[56]     0.0    0.00    0.00  200000         double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [56]
                0.00    0.00  200000/200000      __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [53]
-----------------------------------------------
                0.00    0.00      24/100031      std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [107]
                0.00    0.00  100007/100031      __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [67]
[57]     0.0    0.00    0.00  100031         __gnu_cxx::new_allocator<double>::max_size() const [57]
-----------------------------------------------
                0.00    0.00  100014/100014      void std::_Destroy<double*>(double*, double*) [60]
[58]     0.0    0.00    0.00  100014         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [58]
-----------------------------------------------
                0.00    0.00       6/100014      std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [8]
                0.00    0.00  100008/100014      std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [65]
[59]     0.0    0.00    0.00  100014         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [59]
                0.00    0.00  100007/100007      std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [69]
-----------------------------------------------
                0.00    0.00  100014/100014      void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [61]
[60]     0.0    0.00    0.00  100014         void std::_Destroy<double*>(double*, double*) [60]
                0.00    0.00  100014/100014      void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [58]
-----------------------------------------------
                0.00    0.00       6/100014      std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [8]
                0.00    0.00  100008/100014      std::vector<double, std::allocator<double> >::~vector() [32]
[61]     0.0    0.00    0.00  100014         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [61]
                0.00    0.00  100014/100014      void std::_Destroy<double*>(double*, double*) [60]
-----------------------------------------------
                0.00    0.00  100008/100008      std::allocator<double>::allocator() [63]
[62]     0.0    0.00    0.00  100008         __gnu_cxx::new_allocator<double>::new_allocator() [62]
-----------------------------------------------
                0.00    0.00       7/100008      std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [147]
                0.00    0.00  100001/100008      main [1]
[63]     0.0    0.00    0.00  100008         std::allocator<double>::allocator() [63]
                0.00    0.00  100008/100008      __gnu_cxx::new_allocator<double>::new_allocator() [62]
-----------------------------------------------
                0.00    0.00  100008/100008      std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [65]
[64]     0.0    0.00    0.00  100008         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [64]
                0.00    0.00  100008/200009      std::allocator<double>::~allocator() [51]
-----------------------------------------------
                0.00    0.00  100008/100008      std::vector<double, std::allocator<double> >::~vector() [32]
[65]     0.0    0.00    0.00  100008         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [65]
                0.00    0.00  100008/100008      std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [64]
                0.00    0.00  100008/100014      std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [59]
-----------------------------------------------
                0.00    0.00  100007/100007      std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [69]
[66]     0.0    0.00    0.00  100007         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [66]
-----------------------------------------------
                0.00    0.00  100007/100007      std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [70]
[67]     0.0    0.00    0.00  100007         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [67]
                0.00    0.00  100007/100031      __gnu_cxx::new_allocator<double>::max_size() const [57]
-----------------------------------------------
                0.00    0.00       6/100007      std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [8]
                0.00    0.00  100001/100007      std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [74]
[68]     0.0    0.00    0.00  100007         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [68]
                0.00    0.00  100007/100007      std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [70]
-----------------------------------------------
                0.00    0.00  100007/100007      std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [59]
[69]     0.0    0.00    0.00  100007         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [69]
                0.00    0.00  100007/100007      __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [66]
-----------------------------------------------
                0.00    0.00  100007/100007      std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [68]
[70]     0.0    0.00    0.00  100007         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [70]
                0.00    0.00  100007/100007      __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [67]
