Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
               12.86    1.53 812800000/812800000     min_image_distance(System const&, int, int, double&, double&, double, double) [3]
                0.00    0.01  100000/100000      std::vector<double, std::allocator<double> >::assign(unsigned long, double const&) [21]
                0.00    0.00  121784/128125423     std::vector<double, std::allocator<double> >::operator[](unsigned long) [9]
-----------------------------------------------
               12.86    1.53 812800000/812800000     compute_forces(System const&, double, double, double, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&) [2]
[3]     73.5   12.86    1.53 812800000         min_image_distance(System const&, int, int, double&, double&, double, double) [3]
                1.53    0.00 3251200000/3289600512     std::vector<double, std::allocator<double> >::operator[](unsigned long) const [4]
-----------------------------------------------
                0.01    0.00 12800000/3289600512     update_velocities(System&, std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&, double) [8]
                0.01    0.00 25600512/3289600512     current_temp(System const&, double) [11]
